episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
581,16.0,5.854797627279837,1.961518334926517,43.81375753381289,30.0,1.0,[30.0, 1.0],0.06490217163073532,False,True,1.93023415978429,14,59.14794013245511,2874.773,in_progress,0.0
581,17.0,5.926961023009864,2.0315333949173766,43.957278983674,30.0,1.0,[30.0, 1.0],0.02694286656341911,False,True,2.092626439119706,14,59.14794013245511,2874.84,in_progress,0.0
581,18.0,5.9887728224856325,2.1040682769606067,46.04239546791426,30.0,1.0,[30.0, 1.0],0.6809363993755746,False,True,2.213776015159402,14,59.14794013245511,2874.907,in_progress,0.0
581,19.0,6.033595465568433,2.176111041538271,49.978998466434405,30.0,1.0,[30.0, 1.0],0.041173040545896517,False,True,2.355746937000819,14,59.14794013245511,2874.97,in_progress,0.0
581,20.0,6.069069741483604,2.2495494467109634,54.469005725473004,30.0,1.6393643951873194,[30.0, 1.6393643951873194],0.16300432811509616,False,True,2.4935387955524577,15,59.14794013245511,2875.031,in_progress,0.0
581,21.0,6.104003020239207,2.3443285072561033,60.195965202065445,30.0,1.0,[30.0, 1.0],0.1762458747527857,False,True,2.639925000501443,15,59.14794013245511,2875.107,in_progress,0.0
581,22.0,6.119896790217566,2.4167546034546126,65.22612783890641,23.958658492802407,3.5,[23.958658492802407, 3.5],0.7492369988226365,False,True,2.764028748527672,15,59.14794013245511,2875.164,in_progress,0.0
581,23.0,6.1307803177109195,2.5092218930791503,71.70080023481259,-4.063108314692446,2.618064378918964,[-4.063108314692446, 2.618064378918964],0.7544220611003782,False,True,2.9169018732522716,16,59.14794013245511,2875.241,in_progress,0.0
581,24.0,6.131896166507288,2.6177395426600882,79.22845194911051,-30.0,2.3733588292343875,[-30.0, 2.3733588292343875],0.3143193348918068,False,True,3.0894072350731423,16,59.14794013245511,2875.311,in_progress,0.0
581,25.0,6.132711747738475,2.721846323349564,83.60208881006514,-30.0,2.3922376332262045,[-30.0, 2.3922376332262045],0.687568803020295,False,True,3.245748848200758,16,59.14794013245511,2875.375,in_progress,0.0
581,26.0,6.135945053472802,2.844116752788395,85.70483128224542,-10.184494702704313,1.0,[-10.184494702704313, 1.0],0.1453584744836809,False,True,3.4434748648524085,17,59.14794013245511,2875.438,in_progress,0.0
581,27.0,6.141404828440873,2.9826837284694974,86.73453686682362,-30.0,1.0,[-30.0, 1.0],0.013276711443532197,False,True,3.6652740141024474,17,59.14794013245511,2875.502,in_progress,0.0
581,28.0,6.145813113425617,3.078862122949364,86.992771020978,-30.0,1.0,[-30.0, 1.0],0.037278349828826406,False,True,3.8228100280245507,17,59.14794013245511,2875.577,in_progress,0.0
581,29.0,6.160553765277167,3.182916594843486,84.9687081021732,-30.0,1.0,[-30.0, 1.0],0.22615909652199298,False,True,3.9982327937110167,18,59.14794013245511,2875.64,in_progress,0.0
581,30.0,6.184001498827379,3.2777874912696374,81.75488405277557,-30.0,1.0,[-30.0, 1.0],0.304703643401105,False,True,4.162052715707887,18,59.14794013245511,2875.698,in_progress,0.0
581,31.0,6.217446508933609,3.3667756424388724,77.31836722087253,2.6707533753478288,3.5,[2.6707533753478288, 3.5],0.7909269264417351,False,True,4.322290305095787,18,59.14794013245511,2875.773,in_progress,0.0
581,32.0,6.243890706092649,3.4285447062413223,74.3505150397472,-17.138363491160245,2.7284604550086957,[-17.138363491160245, 2.7284604550086957],0.024470599323593523,False,True,4.435032650240135,19,59.14794013245511,2875.84,in_progress,0.0
581,33.0,6.291048875213082,3.516773730403754,69.55912936022264,2.7428713457084157,1.0,[2.7428713457084157, 1.0],0.17765847453287242,False,True,4.600480197946447,19,59.14794013245511,2875.909,in_progress,0.0
581,34.0,6.3484260337606555,3.598651307721893,63.363918272792354,-6.635952590258949,1.0,[-6.635952590258949, 1.0],0.44450134827019505,False,True,4.757549400622736,19,59.14794013245511,2875.969,in_progress,0.0
581,35.0,6.406714689995186,3.6686837902395086,58.68415912639814,-4.368361241448667,1.0,[-4.368361241448667, 1.0],0.8506523651201474,False,True,4.897658261288447,19,59.14794013245511,2876.035,in_progress,0.0
581,36.0,6.4686915471351485,3.733854524732287,54.57384068610583,30.0,1.0,[30.0, 1.0],0.1435433668761367,False,True,5.031471297643887,20,59.14794013245511,2876.103,in_progress,0.0
581,37.0,6.512987024969022,3.7840486045612054,53.00945989238927,30.0,1.0,[30.0, 1.0],0.7123343358579649,False,True,5.133008000146056,20,59.14794013245511,2876.173,in_progress,0.0
581,38.0,6.559933832579588,3.843067357058251,52.57514612802835,26.339082328769535,1.0,[26.339082328769535, 1.0],0.6365953209743879,False,True,5.2451249054627365,20,59.14794013245511,2876.231,in_progress,0.0
581,39.0,6.6054809728635036,3.903966055474448,52.763126499555035,30.0,1.0,[30.0, 1.0],0.572817103548559,False,True,5.364103633841928,20,59.14794013245511,2876.305,in_progress,0.0
581,40.0,6.640446117963554,3.9633058855178787,54.58830311947369,22.614499274294474,2.0273686943219875,[22.614499274294474, 2.0273686943219875],0.16629220419621735,False,True,5.4760452562168025,21,59.14794013245511,2876.375,in_progress,0.0
581,41.0,6.673726076053652,4.028274385403895,56.896203056558406,29.51127838984091,3.392675015724282,[29.51127838984091, 3.392675015724282],0.046096104644126334,False,True,5.596484798796957,21,59.14794013245511,2876.443,in_progress,0.0
581,42.0,6.7135612363952655,4.118512010892291,60.28112794959461,-3.2334691004032408,2.853047913066268,[-3.2334691004032408, 2.853047913066268],0.25401644326060124,False,True,5.754355503199136,21,59.14794013245511,2876.509,in_progress,0.0
581,43.0,6.7483512481223,4.226606248324489,65.22273242907731,-30.0,1.1340193056204322,[-30.0, 1.1340193056204322],0.6081678805780417,False,True,5.94586826874378,22,59.14794013245511,2876.572,in_progress,0.0
581,44.0,6.774606463011761,4.31755709795274,69.29641923293678,8.26318855895859,1.0,[8.26318855895859, 1.0],0.03241061373675196,False,True,6.10578893229284,22,59.14794013245511,2876.631,in_progress,0.0
