episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
80,27.0,4.933146949414901,1.3771891332958208,38.37865249031036,-15.568061622385162,1.0,[-15.568061622385162, 1.0],0.6159095407337566,False,True,5.244251391473808,10,59.14794013245511,224.222,in_progress,0.0
80,28.0,5.033904989186386,1.4556170713735412,38.04716477115231,-17.691734996183303,1.7127396947706228,[-17.691734996183303, 1.7127396947706228],0.6194532892374168,False,True,5.452892652579853,11,59.14794013245511,224.283,in_progress,0.0
80,29.0,5.124958529139774,1.5181134407313976,36.600900933945056,8.947544456143987,1.0500871991260698,[8.947544456143987, 1.0500871991260698],0.29819656324004773,False,True,5.6424512067891275,11,59.14794013245511,224.344,in_progress,0.0
80,30.0,5.225298308353898,1.581251099962428,34.72183058590666,-30.0,1.0,[-30.0, 1.0],0.0008049979344409143,False,True,5.827159409239558,11,59.14794013245511,224.418,in_progress,0.0
80,31.0,5.312092645868942,1.630809372560291,32.862311223854604,-4.5090440019161555,1.0,[-4.5090440019161555, 1.0],0.35444974637303817,False,True,5.979928320356544,12,59.14794013245511,224.479,in_progress,0.0
80,32.0,5.389586631645707,1.6703460569100643,30.93864328888094,30.0,3.5,[30.0, 3.5],0.3160226532904859,False,True,6.1137826085538105,12,59.14794013245511,224.506,in_progress,0.0
80,33.0,5.477044764200187,1.7156530091786435,29.614576230308103,-27.937874811087966,1.4673136075036335,[-27.937874811087966, 1.4673136075036335],0.012833628971649615,False,True,6.2578119547521665,12,59.14794013245511,224.613,in_progress,0.0
80,34.0,5.574038530346898,1.7676571062492552,29.05385296980719,30.0,1.6928958356352177,[30.0, 1.6928958356352177],0.03980727509497326,False,True,6.420051061764327,13,59.14794013245511,224.679,in_progress,0.0
80,35.0,5.66312589740687,1.8139700613183298,28.492031952630093,-17.578795401752473,1.734595209137009,[-17.578795401752473, 1.734595209137009],0.5007649093167423,False,True,6.566994513366225,13,59.14794013245511,224.749,in_progress,0.0
80,36.0,5.758060732228604,1.865344387424318,28.399181627298464,16.65287281488269,3.5,[16.65287281488269, 3.5],0.2464145868597667,False,True,6.709106114118833,13,59.14794013245511,224.808,in_progress,0.0
80,37.0,5.881394907247696,1.9284358134475024,27.81995027025296,24.15875378100101,2.9412008491143995,[24.15875378100101, 2.9412008491143995],0.6559649924948385,False,True,6.9027317606313865,14,59.14794013245511,224.885,in_progress,0.0
80,38.0,5.981663014689493,1.9915663096097256,29.693329249157117,24.57208682684754,2.468484299656825,[24.57208682684754, 2.468484299656825],0.12551233928394573,False,True,7.077706758888989,14,59.14794013245511,224.941,in_progress,0.0
80,39.0,6.101671273837058,2.0801890187623613,33.16085370522827,-30.0,1.0,[-30.0, 1.0],0.5022048669940791,False,True,7.253367343331806,14,59.14794013245511,225.018,in_progress,0.0
80,40.0,6.202917024020016,2.167898929400037,36.79279446470612,-30.0,2.148646700999511,[-30.0, 2.148646700999511],0.0052676562535193495,False,True,7.457869956844962,15,59.14794013245511,225.078,in_progress,0.0
80,41.0,6.301295158054057,2.2513907141692786,38.36469537811988,-29.554509808833554,1.234461894441564,[-29.554509808833554, 1.234461894441564],0.19492734812656598,False,True,7.629350082604318,15,59.14794013245511,225.137,in_progress,0.0
80,42.0,6.40066921386951,2.3260961967905947,37.69198706440108,20.788230585234658,3.5,[20.788230585234658, 3.5],0.03167709931173451,False,False,7.786741780248815,15,59.14794013245511,225.208,in_progress,0.0
80,43.0,6.509785251771402,2.400498103374053,36.001554856135385,-17.503209567115007,1.0,[-17.503209567115007, 1.0],0.08451250140893796,False,False,7.969181541627527,16,59.14794013245511,225.256,in_progress,0.0
80,44.0,6.61115354849842,2.4696710105812545,35.037424954247626,19.3814683021578,1.0,[19.3814683021578, 1.0],0.20894998073259824,False,False,8.138174829388065,16,59.14794013245511,225.341,in_progress,0.0
80,45.0,6.698082261269075,2.530453921592928,35.05069684136354,13.53550444284793,2.698235924052084,[13.53550444284793, 2.698235924052084],0.2335709673714712,True,False,8.242948290431158,16,59.14794013245511,225.394,off_track,0.0
81,1.0,5.13429151235713,1.2189592376651155,50.52596508277601,-30.0,2.4089649460798896,[-30.0, 2.4089649460798896],0.0,False,True,0.23701862402710494,10,59.14794013245511,225.549,prepare,0.0
81,2.0,5.1340565231960245,1.2188138245311142,50.56121678807288,-30.0,2.980860728268519,[-30.0, 2.980860728268519],0.5477730205406159,False,True,0.23658250342789913,10,59.14794013245511,225.615,in_progress,0.0
81,3.0,5.140234434305448,1.2262502660331036,50.577047176911776,-16.24878547424842,1.4876890886317666,[-16.24878547424842, 1.4876890886317666],0.6908797408225483,False,True,0.2529123145231925,10,59.14794013245511,225.684,in_progress,0.0
81,4.0,5.157680101508649,1.2471009904836683,50.4627632840575,9.566227020215479,2.813928214454442,[9.566227020215479, 2.813928214454442],0.6322952967646539,False,True,0.2988253033969567,10,59.14794013245511,225.753,in_progress,0.0
81,5.0,5.18365040890201,1.279295779003482,50.55305846820538,-30.0,1.0,[-30.0, 1.0],0.5328906355320187,False,True,0.3687287055042246,11,59.14794013245511,225.815,in_progress,0.0
81,6.0,5.215958100606811,1.317939884960684,50.32837341023118,-23.012879157399663,1.1025961515854668,[-23.012879157399663, 1.1025961515854668],0.5372760951003213,False,True,0.45379628852149145,11,59.14794013245511,225.87,in_progress,0.0
81,7.0,5.256997157829142,1.360292127076952,49.256381681168975,-5.418079594835465,1.0,[-5.418079594835465, 1.0],0.051007280153648304,False,True,0.5527870720625404,11,59.14794013245511,225.9,in_progress,0.0
81,8.0,5.303713402276143,1.4107625311146361,48.70320693812463,30.0,2.8968811649573936,[30.0, 2.8968811649573936],0.02748658380324294,False,True,0.6669641762835278,11,59.14794013245511,226.01,in_progress,0.0
81,9.0,5.350377919638778,1.4639965630110179,48.66923550421906,21.785338231689764,2.626125196843153,[21.785338231689764, 2.626125196843153],0.02165059175488726,False,True,0.7859352718906122,11,59.14794013245511,226.079,in_progress,0.0
81,10.0,5.418601416851959,1.553067929189579,50.23322655196115,-6.860403686478868,1.0,[-6.860403686478868, 1.0],0.3388260792314901,False,True,0.975446866246471,12,59.14794013245511,226.149,in_progress,0.0
81,11.0,5.462498889464845,1.6126330996808405,51.20432434263145,30.0,1.0,[30.0, 1.0],0.23945422921573797,False,True,1.1005072982564943,12,59.14794013245511,226.213,in_progress,0.0
81,12.0,5.507951175734454,1.684345501923286,53.34404554950741,-21.474543137228,2.9353564721869416,[-21.474543137228, 2.9353564721869416],0.1859552669983371,False,True,1.2412278191243706,12,59.14794013245511,226.283,in_progress,0.0
81,13.0,5.555534962452195,1.769364802267483,56.01422643255889,3.483071828451699,2.6812495498307403,[3.483071828451699, 2.6812495498307403],0.21662627325995887,False,True,1.4056844020762558,13,59.14794013245511,226.35,in_progress,0.0
81,14.0,5.608666407272094,1.8676519256606225,58.29818782427145,30.0,3.5,[30.0, 3.5],0.6320809734517978,False,True,1.5941001176785277,13,59.14794013245511,226.417,in_progress,0.0
81,15.0,5.655624082118631,1.9743049065236609,61.76857960204056,-6.134795542325907,1.0,[-6.134795542325907, 1.0],0.10773285390035292,False,True,1.787654731077494,13,59.14794013245511,226.48,in_progress,0.0
81,16.0,5.69630808124518,2.0982271263863237,67.3733720866017,-30.0,2.142126974055832,[-30.0, 2.142126974055832],0.022041099708566405,False,True,2.0044811775256894,14,59.14794013245511,226.549,in_progress,0.0
81,17.0,5.733856731638911,2.2044491598882807,68.56162968057266,-21.73998674562219,2.649922225622853,[-21.73998674562219, 2.649922225622853],0.2763301305177148,False,True,2.1963381252903758,14,59.14794013245511,226.606,in_progress,0.0
81,18.0,5.783766160592171,2.329381390095559,68.33524536740916,30.0,1.0,[30.0, 1.0],0.19662819303424417,False,True,2.423667362824042,15,59.14794013245511,226.684,in_progress,0.0
81,19.0,5.828513013704916,2.443915819640182,68.43057818531271,-11.378282417990167,1.0,[-11.378282417990167, 1.0],0.22089999776501723,False,True,2.634479756473003,15,59.14794013245511,226.747,in_progress,0.0
81,20.0,5.87443209826292,2.5610130739221675,68.36830161218425,-23.85339819732446,2.9570666868544917,[-23.85339819732446, 2.9570666868544917],0.2227925089655397,False,True,2.847104404064138,15,59.14794013245511,226.813,in_progress,0.0
81,21.0,5.918516371007793,2.66079698808759,67.47060925826645,-17.284387950610785,1.0,[-17.284387950610785, 1.0],0.05372896767680546,False,True,3.031225690697703,16,59.14794013245511,226.884,in_progress,0.0
81,22.0,5.973156445156921,2.766032980379073,65.12914853013797,10.338934045049356,1.0,[10.338934045049356, 1.0],0.4835804124033437,False,True,3.230787642068135,16,59.14794013245511,226.949,in_progress,0.0
81,23.0,6.025315875360912,2.8634503206147914,63.776517059086096,-2.9760393491382153,1.0,[-2.9760393491382153, 1.0],0.814183637987945,False,True,3.414982693301928,17,59.14794013245511,227.017,in_progress,0.0
81,24.0,6.071846285634702,2.9453699989980353,62.57272858859607,28.93172458432894,2.05403273181539,[28.93172458432894, 2.05403273181539],0.11355527944876186,False,True,3.571309949793437,17,59.14794013245511,227.081,in_progress,0.0
81,25.0,6.117670756709117,3.0240896467980596,61.59303078716877,25.711153676265944,1.0,[25.711153676265944, 1.0],0.02022262007825093,False,True,3.7202781414538757,17,59.14794013245511,227.145,in_progress,0.0
81,26.0,6.162925969613995,3.116101761271495,62.42997911561839,26.521714014202885,1.0,[26.521714014202885, 1.0],0.11473987206814336,False,True,3.891510539890956,17,59.14794013245511,227.215,in_progress,0.0
81,27.0,6.198288134744649,3.2016512752527597,64.2167742028314,30.0,1.0,[30.0, 1.0],0.5155708559301305,False,True,4.0473586814996505,18,59.14794013245511,227.272,in_progress,0.0
81,28.0,6.21944627693846,3.2767271096858304,67.25369249996704,28.581323445022342,1.0,[28.581323445022342, 1.0],0.006100932940854786,False,True,4.176983562487986,18,59.14794013245511,227.35,in_progress,0.0
81,29.0,6.2310356365330355,3.3650305022269875,72.36224147657097,1.972678883118224,1.3863368206851834,[1.972678883118224, 1.3863368206851834],0.2544925826644716,False,True,4.32584062253079,18,59.14794013245511,227.408,in_progress,0.0
81,30.0,6.237720940530558,3.4419204909599412,76.06968051736959,30.0,2.492314541309404,[30.0, 2.492314541309404],0.4375515454448593,False,True,4.453857298458177,19,59.14794013245511,227.477,in_progress,0.0
81,31.0,6.240490291181616,3.539133841367144,80.58175992920718,10.664529547228042,1.987062731331159,[10.664529547228042, 1.987062731331159],0.006991742957403457,False,True,4.61304097126544,19,59.14794013245511,227.544,in_progress,0.0
81,32.0,6.232663354303923,3.6445157653041065,85.92069560127487,-0.12270863180242486,1.0,[-0.12270863180242486, 1.0],0.002071996116978725,False,True,4.781028655863041,19,59.14794013245511,227.605,in_progress,0.0
81,33.0,6.216708357844609,3.7471467314552207,90.92148801121888,-30.0,2.0877449057480444,[-30.0, 2.0877449057480444],0.11260801644141819,False,True,4.941389701779237,20,59.14794013245511,227.686,in_progress,0.0
81,34.0,6.201312539313649,3.8554631952149943,93.72106726343287,25.590065748760182,2.901725601823596,[25.590065748760182, 2.901725601823596],0.5628432773361081,False,True,5.111274409670591,20,59.14794013245511,227.747,in_progress,0.0
81,35.0,6.187150391810037,3.963150144737473,95.34264259686013,-30.0,2.11643868555253,[-30.0, 2.11643868555253],0.6021082944279286,False,True,5.283636402840469,20,59.14794013245511,227.806,in_progress,0.0
81,36.0,6.162246607121661,4.087043960986669,97.97754686936058,-18.49261076147641,3.5,[-18.49261076147641, 3.5],0.009691700942696325,False,True,5.475852941728363,21,59.14794013245511,227.88,in_progress,0.0
81,37.0,6.135803270893675,4.226694576301275,99.3332321717387,-9.164938884562751,1.0,[-9.164938884562751, 1.0],0.19575749694635813,False,True,5.698572981796417,21,59.14794013245511,227.944,in_progress,0.0
81,38.0,6.106044914325805,4.361856107819723,101.18670924630497,3.2620011787234517,3.5,[3.2620011787234517, 3.5],0.6340895525854274,False,True,5.908447884540788,21,59.14794013245511,228.013,in_progress,0.0
81,39.0,6.07627539073912,4.487035081322222,102.34007037202146,30.0,2.41183015548756,[30.0, 2.41183015548756],0.1171069047385907,False,True,6.101929823737306,22,59.14794013245511,228.074,in_progress,0.0
81,40.0,6.024797053177736,4.637326825169061,105.87758971883119,-0.8151129928056235,2.698112610336682,[-0.8151129928056235, 2.698112610336682],0.3686408264906156,False,True,6.336862201866983,22,59.14794013245511,228.146,in_progress,0.0
81,41.0,5.964447857481916,4.7735943699889445,110.13389019532706,-30.0,2.115884576685291,[-30.0, 2.115884576685291],0.002805018098256973,False,False,6.537940809090975,23,59.14794013245511,228.209,in_progress,0.0
81,42.0,5.902066617506829,4.91771965367119,111.88916844622213,30.0,2.0951162644204038,[30.0, 2.0951162644204038],0.1443975643841666,False,False,6.848570499810277,23,59.14794013245511,228.259,in_progress,0.0
81,43.0,5.837360012570021,5.054902418975485,113.66468304327418,-30.0,3.5,[-30.0, 3.5],0.2836067725270421,True,False,7.0628540049287425,24,59.14794013245511,228.347,off_track,0.0
82,1.0,6.321063629116482,3.8998264645739864,74.80579789129037,9.585061053568403,2.041360373351136,[9.585061053568403, 2.041360373351136],0.0,False,True,0.23676278407165768,20,59.14794013245511,228.473,prepare,0.0
82,2.0,6.321094458955372,3.8997672984059473,74.78256249832344,-30.0,3.5,[-30.0, 3.5],0.1412722374995192,False,True,0.2366790174460759,20,59.14794013245511,228.546,in_progress,0.0
82,3.0,6.323401843104705,3.9047187098437717,74.49678371849195,-14.89581641400578,1.8062120048213832,[-14.89581641400578, 1.8062120048213832],0.10331529695208885,False,True,0.24576095641919427,20,59.14794013245511,228.616,in_progress,0.0
82,4.0,6.330068696871186,3.9250767755637717,74.2537666445225,10.035677774069278,1.0,[10.035677774069278, 1.0],0.0552491759691196,False,True,0.28190650980667725,20,59.14794013245511,228.679,in_progress,0.0
82,5.0,6.347717856995075,3.97115657863942,73.16670066820849,30.0,1.1309515671357744,[30.0, 1.1309515671357744],0.0203121687783165,False,True,0.36480551829356084,20,59.14794013245511,228.745,in_progress,0.0
82,6.0,6.360016454040608,4.0107370002023375,73.10101965188889,30.0,1.0,[30.0, 1.0],0.029338451510527986,False,True,0.43479905451411227,21,59.14794013245511,228.813,in_progress,0.0
82,7.0,6.370007631587606,4.064575454540573,74.4680184132941,15.158096588323879,1.0,[15.158096588323879, 1.0],0.0835664289200726,False,True,0.5271501679604094,21,59.14794013245511,228.873,in_progress,0.0
82,8.0,6.379488621973877,4.125931393072053,76.10448993679917,-2.641614188098881,1.0,[-2.641614188098881, 1.0],0.6946211878043577,False,True,0.6315886557484676,21,59.14794013245511,228.922,in_progress,0.0
82,9.0,6.391165065463028,4.195276316407976,77.25720561052961,30.0,3.2398757512582987,[30.0, 3.2398757512582987],0.5828431685952525,False,True,0.7501473894414884,21,59.14794013245511,229.005,in_progress,0.0
82,10.0,6.4018511354499195,4.268901484765873,78.63131811917602,30.0,3.5,[30.0, 3.5],0.13327788913878422,False,True,0.8753351356305463,21,59.14794013245511,229.085,in_progress,0.0
82,11.0,6.403053966122862,4.3658052672378185,82.492233626925,-8.711386897642928,1.0,[-8.711386897642928, 1.0],0.9192772170238402,False,True,1.0349088073715609,22,59.14794013245511,229.147,in_progress,0.0
82,12.0,6.395448228953307,4.461524470817916,86.9358520287384,30.0,3.207648286068103,[30.0, 3.207648286068103],0.48531415164392816,False,True,1.1889795024785696,22,59.14794013245511,229.208,in_progress,0.0
82,13.0,6.3805641982126335,4.574489902270505,91.31240937864509,-30.0,1.0,[-30.0, 1.0],0.040707028564912574,False,True,1.3704602626117544,22,59.14794013245511,229.278,in_progress,0.0
82,14.0,6.361657922673575,4.657696907289068,95.49343813764058,-30.0,1.0,[-30.0, 1.0],0.4455175961148492,False,True,1.5001538100569158,23,59.14794013245511,229.347,in_progress,0.0
82,15.0,6.342308344808542,4.756962151306929,97.52008388216198,30.0,1.6505241915267481,[30.0, 1.6505241915267481],0.004344877785651207,False,True,1.6561118329684723,23,59.14794013245511,229.409,in_progress,0.0
82,16.0,6.325078566570966,4.83647088841424,98.99570905673815,-18.87493898392012,3.5,[-18.87493898392012, 3.5],0.09290859534919559,False,True,1.8129316877774206,23,59.14794013245511,229.479,in_progress,0.0
82,17.0,6.299852390159019,4.929221953004484,101.21402013150508,-30.0,1.0,[-30.0, 1.0],0.6125222751471807,False,True,1.962206436941258,24,59.14794013245511,229.535,in_progress,0.0
82,18.0,6.282334626493274,5.026348905090803,101.11338318919566,5.6939030077062895,1.4206812903403785,[5.6939030077062895, 1.4206812903403785],0.5858257467665257,False,True,2.1206351352575217,24,59.14794013245511,229.611,in_progress,0.0
82,19.0,6.265108193946955,5.123638294001389,100.7117954688083,3.265626579729336,3.5,[3.265626579729336, 3.5],0.6243505997585675,False,True,2.3623645654702625,24,59.14794013245511,229.682,in_progress,0.0
82,20.0,6.244768451722524,5.237729164673624,100.34554484087963,26.952229885008947,2.3626767365541648,[26.952229885008947, 2.3626767365541648],0.48430091278647536,False,True,2.5558483643902896,25,59.14794013245511,229.742,in_progress,0.0
82,21.0,6.224602591973558,5.356743221704509,100.00688371502396,18.434592091070698,2.2710183165579587,[18.434592091070698, 2.2710183165579587],0.3152259742845982,False,True,2.858698989272429,25,59.14794013245511,229.81,in_progress,0.0
82,22.0,6.201289559211483,5.47811288513934,100.33115657547386,30.0,2.613504936355527,[30.0, 2.613504936355527],0.42909775470481043,False,True,3.0676420630086074,26,59.14794013245511,229.88,in_progress,0.0
82,23.0,6.170661254822419,5.613997587411285,101.53662201010589,19.920096113156134,3.0996450596553595,[19.920096113156134, 3.0996450596553595],0.7811448082489522,False,True,3.444667209100377,26,59.14794013245511,229.95,in_progress,0.0
82,24.0,6.12703197202166,5.760507177084078,104.3292699972408,12.365144205792646,2.8422574735701307,[12.365144205792646, 2.8422574735701307],0.06929355608289312,False,True,3.87533653881324,27,59.14794013245511,230.012,in_progress,0.0
82,25.0,6.073273280624334,5.914325148212494,106.982136089284,30.0,1.3699604927028761,[30.0, 1.3699604927028761],0.3730486720100846,False,True,4.1182377778253425,28,59.14794013245511,230.076,in_progress,0.0
82,26.0,6.009344651998535,6.053184987883827,111.12119281106526,18.278472101633604,1.0,[18.278472101633604, 1.0],0.1180489801285383,False,True,4.420853201444705,28,59.14794013245511,230.146,in_progress,0.0
82,27.0,5.935117728874941,6.185129530492148,115.48877156324589,15.830354068704118,3.5,[15.830354068704118, 3.5],0.9686892424507159,False,True,4.628210519765388,29,59.14794013245511,230.216,in_progress,0.0
82,28.0,5.854627394080695,6.303490144075772,120.03461993816592,0.8162930723067383,2.5373372532528915,[0.8162930723067383, 2.5373372532528915],0.06411799727262935,False,True,4.822919941517948,29,59.14794013245511,230.288,in_progress,0.0
82,29.0,5.762755166724771,6.417476218242065,124.69090706194949,-30.0,3.2892555470326057,[-30.0, 3.2892555470326057],0.19094877276802938,False,True,5.028966998503181,30,59.14794013245511,230.351,in_progress,0.0
82,30.0,5.656750758960081,6.543900561651959,127.69591186136519,4.206194010702781,1.8654753096418153,[4.206194010702781, 1.8654753096418153],0.26627205839476575,False,True,5.253431548523535,30,59.14794013245511,230.415,in_progress,0.0
82,31.0,5.557407240658116,6.6607398292321145,129.20629791892065,12.487203538567442,1.4366918851229766,[12.487203538567442, 1.4366918851229766],0.6251507741090939,False,True,5.404088460298881,30,59.14794013245511,230.482,in_progress,0.0
82,32.0,5.45885350346178,6.768795711765656,130.74515162246448,30.0,1.0,[30.0, 1.0],0.40415613250062626,False,True,5.597553422738627,31,59.14794013245511,230.545,in_progress,0.0
82,33.0,5.365778644914564,6.85096735463906,134.26084409105687,-30.0,2.3279009255242946,[-30.0, 2.3279009255242946],0.14766207928653638,False,True,5.761711947394598,31,59.14794013245511,230.615,in_progress,0.0
82,34.0,5.261789124505228,6.933167381837351,137.64191406983724,26.023414500033297,2.2647457173450727,[26.023414500033297, 2.2647457173450727],0.14001704431082668,False,False,5.7856383177437385,31,59.14794013245511,230.685,in_progress,0.0
82,35.0,5.152280521851777,7.013532694754453,140.47553524975476,30.0,3.5,[30.0, 3.5],0.04055180439969286,False,False,5.965779197216503,31,59.14794013245511,230.741,in_progress,0.0
82,36.0,5.027602763791777,7.08942153456049,144.8751160792093,29.48430432690934,1.0,[29.48430432690934, 1.0],0.06607129467892307,True,False,6.17182163028078,32,59.14794013245511,230.818,off_track,0.0
83,1.0,5.602462400150655,6.317757937756464,162.52821709285266,26.17635544001842,3.5,[26.17635544001842, 3.5],0.0,False,True,0.23680193501242897,30,59.14794013245511,230.946,prepare,0.0
83,2.0,5.60254158796473,6.317798090682861,162.51680275041625,-23.38578420146237,2.5619703743784887,[-23.38578420146237, 2.5619703743784887],0.03634600848032998,False,True,0.2366946332982789,30,59.14794013245511,231.013,in_progress,0.0
83,3.0,5.596202021775009,6.317359571205295,163.0653689275481,-29.19307312574572,2.6595848337132875,[-29.19307312574572, 2.6595848337132875],0.028503389172043203,False,True,0.24669492718561725,30,59.14794013245511,231.087,in_progress,0.0
83,4.0,5.574667374169368,6.3219944717868675,163.49466480983136,-26.95690253945434,1.0,[-26.95690253945434, 1.0],0.008807272202655448,False,True,0.284527807771906,30,59.14794013245511,231.145,in_progress,0.0
83,5.0,5.540994960967381,6.331867093303151,163.56357949591361,30.0,2.481010055114756,[30.0, 2.481010055114756],0.01214785878378919,False,True,0.3433825451957556,30,59.14794013245511,231.206,in_progress,0.0
83,6.0,5.492241377357385,6.345601857834974,163.67973222974715,30.0,1.0117024492544262,[30.0, 1.0117024492544262],0.018655955257920544,False,True,0.42844717673640176,30,59.14794013245511,231.282,in_progress,0.0
83,7.0,5.427037835273672,6.355927522213217,165.5943369932779,9.228277444361424,1.2643602639467373,[9.228277444361424, 1.2643602639467373],0.6037221482790558,False,True,0.5400587167205151,31,59.14794013245511,231.347,in_progress,0.0
83,8.0,5.356918564168677,6.362613543606179,168.08311111775845,-7.4661108758476935,1.1008068635011303,[-7.4661108758476935, 1.1008068635011303],0.257375927133494,False,True,0.6589011240246023,31,59.14794013245511,231.416,in_progress,0.0
83,9.0,5.285792213437018,6.371937678794133,169.30382455773045,-12.677258959383813,1.2923297247913283,[-12.677258959383813, 1.2923297247913283],0.019105843976324866,False,True,0.7791839676987211,31,59.14794013245511,231.476,in_progress,0.0
