episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
240,14.0,3.2342253696384913,0.3261655969882739,-2.5249339568678253,18.24218553158233,1.5221559780517353,[18.24218553158233, 1.5221559780517353],0.020356695731768126,False,True,1.5368854988135612,3,59.14794013245511,913.206,in_progress,0.0
240,15.0,3.3182428526958523,0.33386248163207505,-0.04437184425982211,20.820499619416253,1.0,[20.820499619416253, 1.0],0.8487036718949522,False,True,1.679146266880787,3,59.14794013245511,913.282,in_progress,0.0
240,16.0,3.412166857592026,0.3487983733945444,3.2608116688211615,30.0,1.0,[30.0, 1.0],0.004785816018466083,False,True,1.838377010556438,4,59.14794013245511,913.346,in_progress,0.0
240,17.0,3.4871608838787775,0.3758642443880052,8.363173448615143,21.589724047653753,3.1661246447800093,[21.589724047653753, 3.1661246447800093],0.23015514700576867,False,True,1.9659841102060815,4,59.14794013245511,913.414,in_progress,0.0
240,18.0,3.5696143195012437,0.41472813056016694,14.265088805209167,30.0,1.0,[30.0, 1.0],0.1831886162177092,False,True,2.107051110089267,4,59.14794013245511,913.48,in_progress,0.0
240,19.0,3.647096711194766,0.46278520128378464,20.496640786110977,-30.0,1.0,[-30.0, 1.0],0.12970296933515543,False,True,2.2404407288171098,4,59.14794013245511,913.528,in_progress,0.0
240,20.0,3.713262132214495,0.5136906025752155,25.854300897680034,-30.0,1.0,[-30.0, 1.0],0.2278259809641392,False,True,2.354851038722547,5,59.14794013245511,913.616,in_progress,0.0
240,21.0,3.7798328229315716,0.5657622935362547,29.924746242899786,-30.0,1.0,[-30.0, 1.0],0.6463398883851098,False,True,2.470005715148443,5,59.14794013245511,913.68,in_progress,0.0
240,22.0,3.8458286508803394,0.6156484720022313,32.17380280189814,-9.278326681900666,1.0,[-9.278326681900666, 1.0],0.36073473794010125,False,True,2.6397079104418224,5,59.14794013245511,913.747,in_progress,0.0
240,23.0,3.8917694191500805,0.6482923224762098,32.90775412556338,-30.0,1.0,[-30.0, 1.0],0.08013531418396626,False,True,2.726169951164125,5,59.14794013245511,913.815,in_progress,0.0
240,24.0,3.9554401888730197,0.6919296325778723,33.46207508997961,-30.0,2.6982109479452427,[-30.0, 2.6982109479452427],0.0017852231910271234,False,True,2.8455037174565283,6,59.14794013245511,913.877,in_progress,0.0
240,25.0,4.023525800359339,0.7300066571747653,32.17660245129056,-30.0,1.019026859674217,[-30.0, 1.019026859674217],0.10457197671099751,False,True,2.9704544125103753,6,59.14794013245511,913.947,in_progress,0.0
240,26.0,4.097795168036081,0.7624630195420231,29.631219533168135,-16.292829983050336,3.5,[-16.292829983050336, 3.5],0.3468200699704118,False,True,3.1973211730308844,6,59.14794013245511,914.016,in_progress,0.0
240,27.0,4.188641988583509,0.7962502156371131,26.175289373953003,-30.0,1.0,[-30.0, 1.0],0.12511645692180048,False,True,3.3611844736667797,7,59.14794013245511,914.077,in_progress,0.0
240,28.0,4.274644576198347,0.8167484794575188,21.896737802078295,30.0,1.0,[30.0, 1.0],0.07913044168628057,False,True,3.5093631778873777,7,59.14794013245511,914.148,in_progress,0.0
240,29.0,4.3593440537520145,0.8287645626110312,17.47802171621951,21.601341386170972,1.0740634818193235,[21.601341386170972, 1.0740634818193235],0.46111234070081364,False,True,3.730030018181697,7,59.14794013245511,914.214,in_progress,0.0
240,30.0,4.435130778942194,0.8412158847948993,15.127902854397112,23.41763246241718,1.0,[23.41763246241718, 1.0],0.0007208844104306111,False,True,3.850409990090343,8,59.14794013245511,914.283,in_progress,0.0
240,31.0,4.506608897441154,0.8579806779556196,14.600769366721842,7.209547132230597,1.0,[7.209547132230597, 1.0],0.01542648937464235,False,True,3.968362412086636,8,59.14794013245511,914.346,in_progress,0.0
240,32.0,4.572537111261019,0.8735340081480222,14.248493856125933,30.0,3.5,[30.0, 3.5],0.21793093318870949,False,True,4.131542751911523,8,59.14794013245511,914.414,in_progress,0.0
240,33.0,4.654300478174061,0.8947402667701003,14.209451443819104,30.0,2.4970153522882326,[30.0, 2.4970153522882326],0.21726842678375566,False,True,4.258632062216209,8,59.14794013245511,914.486,in_progress,0.0
240,34.0,4.741924308053992,0.9297105367947207,16.777896986308328,-5.613399219692987,3.5,[-5.613399219692987, 3.5],0.16230828377632356,False,True,4.4085949212930435,9,59.14794013245511,914.552,in_progress,0.0
240,35.0,4.838914496126704,0.9763126180203255,20.31335404446109,30.0,3.5,[30.0, 3.5],0.4757098093494346,False,True,4.603072271011368,9,59.14794013245511,914.614,in_progress,0.0
240,36.0,4.942970802725691,1.0315786669088578,23.625683583686044,30.0,2.8243979541120625,[30.0, 2.8243979541120625],0.0818992834358455,False,True,4.786991274741446,9,59.14794013245511,914.683,in_progress,0.0
240,37.0,5.057401263943155,1.1084828141966099,28.93623028592315,3.2796338371013576,2.951870659157691,[3.2796338371013576, 2.951870659157691],0.026426735355669417,False,True,5.010305398191332,10,59.14794013245511,914.746,in_progress,0.0
240,38.0,5.178620884110494,1.2097240716175963,35.324754003611446,30.0,2.984105807328158,[30.0, 2.984105807328158],0.014494914401698457,False,True,5.269933684879111,10,59.14794013245511,914.815,in_progress,0.0
240,39.0,5.288384203089522,1.3185665517514922,40.792480035532485,30.0,2.138287718900961,[30.0, 2.138287718900961],0.3706743704124317,False,True,5.528727693064546,11,59.14794013245511,914.88,in_progress,0.0
240,40.0,5.392986043332195,1.4403349577449607,45.72741450346192,14.722406422788865,1.0,[14.722406422788865, 1.0],0.815880954711589,False,True,5.79444726488422,11,59.14794013245511,914.952,in_progress,0.0
240,41.0,5.484769921103679,1.566063836757563,50.05062493773669,9.692679593439472,1.8307631119082388,[9.692679593439472, 1.8307631119082388],0.061945374535642084,False,True,6.057575169290922,12,59.14794013245511,915.014,in_progress,0.0
240,42.0,5.553594324722808,1.6758165281466917,53.644857747643485,-19.68386766548084,3.321086662662755,[-19.68386766548084, 3.321086662662755],0.16048531056172177,False,True,6.2705103954749735,12,59.14794013245511,915.081,in_progress,0.0
240,43.0,5.6182859318500995,1.7900575374659626,56.87177007262779,20.392316866304377,1.4805536853072252,[20.392316866304377, 1.4805536853072252],0.32142973836206457,False,True,6.492175531564443,13,59.14794013245511,915.151,in_progress,0.0
240,44.0,5.6797580395813085,1.9307394050880342,62.1215815752643,-7.3012294107803335,2.352900562388455,[-7.3012294107803335, 2.352900562388455],0.1514566505468492,False,True,6.742603745324735,13,59.14794013245511,915.216,in_progress,0.0
240,45.0,5.722730087076116,2.0444724520669726,65.2311985791579,-30.0,1.0,[-30.0, 1.0],0.42857315506535243,False,True,6.946171222010916,14,59.14794013245511,915.286,in_progress,0.0
240,46.0,5.76778218671516,2.166338850747383,67.22288347668251,-17.169938905564536,1.0259998968212816,[-17.169938905564536, 1.0259998968212816],1.4516475112857918e-05,False,True,7.160327532858735,14,59.14794013245511,915.35,in_progress,0.0
240,47.0,5.814561314786354,2.279298318494349,67.39535175947996,-22.49230260281729,1.0,[-22.49230260281729, 1.0],0.002310736314353412,False,True,7.36699183159331,14,59.14794013245511,915.414,in_progress,0.0
240,48.0,5.85800400536052,2.3694527718235316,66.25723841073288,1.9344896730575094,1.344789667271928,[1.9344896730575094, 1.344789667271928],0.1973660207985235,False,True,7.536075814102644,15,59.14794013245511,915.476,in_progress,0.0
240,49.0,5.909546750616098,2.466921848654441,64.63378194592674,10.373652267808282,1.0,[10.373652267808282, 1.0],0.7768190383057088,False,True,7.718900273490475,15,59.14794013245511,915.549,in_progress,0.0
240,50.0,5.941810785956102,2.528104374374629,63.9672052881407,30.0,1.5273482133514005,[30.0, 1.5273482133514005],0.6744448682399322,False,True,7.834893759057337,15,59.14794013245511,915.621,in_progress,0.0
240,51.0,5.98301599274788,2.6172045918700455,64.45304663779515,-30.0,3.4769829445796807,[-30.0, 3.4769829445796807],0.7402926908488454,False,True,8.000391725280682,16,59.14794013245511,915.679,in_progress,0.0
240,52.0,6.0166289133109245,2.7071910896747973,66.28652535177146,10.778574822534019,1.0,[10.778574822534019, 1.0],0.15013417836803145,False,True,8.159843677508078,16,59.14794013245511,915.741,in_progress,0.0
240,53.0,6.051309376293049,2.8037204728046285,67.737821260605,-4.561396403648395,1.0,[-4.561396403648395, 1.0],0.007004882500981302,False,True,8.333217503278544,16,59.14794013245511,915.813,in_progress,0.0
240,54.0,6.085534532347643,2.8958075152110014,68.41832708526648,9.846258909551437,1.0,[9.846258909551437, 1.0],0.048136246288249085,False,True,8.499225885541724,17,59.14794013245511,915.874,in_progress,0.0
240,55.0,6.111974897997097,2.9795364533370075,69.84200738372996,-30.0,1.0,[-30.0, 1.0],0.5167167473297586,False,True,8.647016848606466,17,59.14794013245511,915.948,in_progress,0.0
240,56.0,6.1362341542456456,3.0631821758856197,71.14862102251728,-26.260426173816455,1.0,[-26.260426173816455, 1.0],0.5946990965611799,False,True,8.792696469202351,17,59.14794013245511,916.017,in_progress,0.0
240,57.0,6.163104474621915,3.139740411951553,71.05654037221377,0.6849000371406149,1.0,[0.6849000371406149, 1.0],0.8648088699703936,False,True,8.929777102588064,18,59.14794013245511,916.086,in_progress,0.0
240,58.0,6.1886347759749025,3.2137648209870813,71.11207391691396,25.139619227730144,1.0,[25.139619227730144, 1.0],0.7641205404489922,False,True,9.062095448148577,18,59.14794013245511,916.148,in_progress,0.0
240,59.0,6.205253731274665,3.2806171249713603,72.45324423823196,-28.809740091931722,1.0,[-28.809740091931722, 1.0],0.15879217552173303,False,True,9.17663319674726,18,59.14794013245511,916.218,in_progress,0.0
240,60.0,6.2256408764513935,3.361873636622201,73.66396044144417,10.476067082711047,1.1556156589385067,[10.476067082711047, 1.1556156589385067],0.002172952105420012,False,True,9.31817899450335,18,59.14794013245511,916.285,in_progress,0.0
240,61.0,6.2442176615658385,3.423117522745239,73.50211700771659,10.03294891751522,1.0121568151734626,[10.03294891751522, 1.0121568151734626],0.020366035553511908,False,True,9.426372066983726,19,59.14794013245511,916.348,in_progress,0.0
240,62.0,6.261815895732293,3.498863014742021,74.53071242890346,-30.0,1.0,[-30.0, 1.0],0.010612944357449638,False,True,9.557657199303856,19,59.14794013245511,916.412,in_progress,0.0
240,63.0,6.281309999848284,3.5739862595871994,74.86739403725173,-30.0,1.8550388277798937,[-30.0, 1.8550388277798937],0.12713781016766462,False,True,9.687540119661259,19,59.14794013245511,916.48,in_progress,0.0
240,64.0,6.304167485394954,3.639563777645372,73.72510933425261,30.0,1.0,[30.0, 1.0],0.0004980805606328076,False,True,9.804665392530925,19,59.14794013245511,916.548,in_progress,0.0
240,65.0,6.333170164767611,3.7189620068915166,72.47754435717876,-30.0,1.0,[-30.0, 1.0],0.21462042029791553,False,True,9.947064248814403,20,59.14794013245511,916.614,in_progress,0.0
240,66.0,6.359639220784927,3.788325822151579,71.52213843151495,-25.25046140469697,1.0,[-25.25046140469697, 1.0],0.6938233222740116,False,True,10.071968611962378,20,59.14794013245511,916.681,in_progress,0.0
240,67.0,6.386536496050004,3.8499064447956304,70.19489343882647,30.0,1.0,[30.0, 1.0],0.6058611135469554,False,True,10.182814381531978,20,59.14794013245511,916.751,in_progress,0.0
240,68.0,6.412740874437393,3.9155649745732046,69.65200859128385,1.790239603622851,2.8940481679063335,[1.790239603622851, 2.8940481679063335],0.4595676419208934,False,True,10.30138390782499,20,59.14794013245511,916.816,in_progress,0.0
240,69.0,6.43963243867139,3.988849933146952,69.67454504899283,-8.496991693970145,2.570970162597413,[-8.496991693970145, 2.570970162597413],0.38718679476254725,False,True,10.432726686313687,21,59.14794013245511,916.883,in_progress,0.0
240,70.0,6.4762115653573105,4.075679713108768,68.69980724341927,30.0,1.523238511426032,[30.0, 1.523238511426032],0.009645098447149537,False,True,10.590344473063174,21,59.14794013245511,916.949,in_progress,0.0
240,71.0,6.5133668681277666,4.166694586541327,68.37892313009807,30.0,3.5,[30.0, 3.5],0.036799595642600755,False,True,10.752588239598937,21,59.14794013245511,916.986,in_progress,0.0
240,72.0,6.5529335662546195,4.280397572809431,69.49219720265631,30.0,1.631732406021876,[30.0, 1.631732406021876],0.17727701684600125,False,True,10.955238491532395,22,59.14794013245511,917.08,in_progress,0.0
240,73.0,6.579920694038888,4.3945478171489185,72.50870496161178,30.0,3.4342830802622273,[30.0, 3.4342830802622273],0.4856852008237613,False,True,11.153541461871036,22,59.14794013245511,917.152,in_progress,0.0
240,74.0,6.5981937304369245,4.512652463198592,76.2834718911989,30.0,1.615187180207923,[30.0, 1.615187180207923],0.3787596316440055,False,True,11.352493334805997,22,59.14794013245511,917.214,in_progress,0.0
240,75.0,6.6049659529263876,4.646366066884857,81.36545613392539,30.0,3.306442015167055,[30.0, 3.306442015167055],0.03163079432896785,False,True,11.575222662587114,23,59.14794013245511,917.283,in_progress,0.0
240,76.0,6.599280265793251,4.7776624979565865,86.80230936293066,30.0,1.7402318521158313,[30.0, 1.7402318521158313],0.008641664821064321,False,True,11.779548939935777,23,59.14794013245511,917.345,in_progress,0.0
240,77.0,6.579065190918443,4.91093485615628,92.43304318862684,14.657290158259784,2.7902997964571634,[14.657290158259784, 2.7902997964571634],0.012760781483072692,False,True,11.997843046373422,24,59.14794013245511,917.417,in_progress,0.0
240,78.0,6.548183714270834,5.047504087352832,97.61003512453124,20.95627963185718,1.3266990812815351,[20.95627963185718, 1.3266990812815351],0.20272394114115733,False,True,12.224969683097692,24,59.14794013245511,917.486,in_progress,0.0
240,79.0,6.506114118921081,5.172452660293042,103.50654937107845,-0.5822316898510351,1.3361898093840705,[-0.5822316898510351, 1.3361898093840705],0.23575463451184253,False,True,12.437474984746652,24,59.14794013245511,917.542,in_progress,0.0
240,80.0,6.463824834595744,5.268824690046684,108.13991157027814,30.0,1.704040458116336,[30.0, 1.704040458116336],0.5192410283058237,False,True,12.601681341780516,25,59.14794013245511,917.617,in_progress,0.0
240,81.0,6.407775824874214,5.374507889923577,112.57418264283415,30.0,1.8235261203340833,[30.0, 1.8235261203340833],0.17117500980356892,False,True,12.827663700807634,25,59.14794013245511,917.684,in_progress,0.0
240,82.0,6.342627528104963,5.475196465198959,117.01242140870313,-28.90188957033271,2.3280631331125017,[-28.90188957033271, 2.3280631331125017],5.577509383947188e-07,False,True,13.016130926914283,26,59.14794013245511,917.742,in_progress,0.0
240,83.0,6.265621153259441,5.575813358356958,121.70048255750034,18.020231833860336,1.9914547008799852,[18.020231833860336, 1.9914547008799852],0.4422024706384509,False,True,13.315943622887067,26,59.14794013245511,917.815,in_progress,0.0
240,84.0,6.176922410764232,5.673773040269011,126.54528732867844,18.2677419502184,2.1462738032126074,[18.2677419502184, 2.1462738032126074],0.7918873318953046,False,True,13.530710224685837,27,59.14794013245511,917.872,in_progress,0.0
240,85.0,6.078978234654227,5.767547137825604,131.15089510400864,6.844308010902104,1.6718405290103822,[6.844308010902104, 1.6718405290103822],0.09625571379355664,False,True,13.943205628287677,27,59.14794013245511,917.947,in_progress,0.0
240,86.0,5.979226359344042,5.846421356812176,136.05384657218949,-22.02619507168294,3.5,[-22.02619507168294, 3.5],0.07255691224071237,False,True,14.320748749637241,28,59.14794013245511,918.02,in_progress,0.0
240,87.0,5.863939814804386,5.928476460619846,140.4749568451254,1.488885067895243,3.0051875930181358,[1.488885067895243, 3.0051875930181358],0.515512051070418,False,True,14.55583651905318,29,59.14794013245511,918.084,in_progress,0.0
240,88.0,5.748188156447864,6.001728088227589,144.0074396852718,25.429993233246876,1.9136271792085127,[25.429993233246876, 1.9136271792085127],0.03350146254222233,False,True,14.841289289190504,29,59.14794013245511,918.147,in_progress,0.0
240,89.0,5.607398413812387,6.07465949329472,148.8788877266198,30.0,1.7802668467563987,[30.0, 1.7802668467563987],0.01469723138346611,False,True,15.10536690698802,30,59.14794013245511,918.216,in_progress,0.0
240,90.0,5.480250528940314,6.128249862104742,152.92341462236598,21.783534438897796,1.3000889995556366,[21.783534438897796, 1.3000889995556366],0.8561127971495617,False,True,15.390236288885628,30,59.14794013245511,918.281,in_progress,0.0
240,91.0,5.361076114288627,6.1650848508595315,157.57856727435498,-4.333539378213835,1.0,[-4.333539378213835, 1.0],0.32695742701226366,False,True,15.599044001770704,31,59.14794013245511,918.35,in_progress,0.0
240,92.0,5.24673707862445,6.186509825060824,162.7062262255522,30.0,2.407730020670097,[30.0, 2.407730020670097],0.00029761206173284377,False,True,15.856437671357348,31,59.14794013245511,918.416,in_progress,0.0
240,93.0,5.135568597077201,6.195159475659799,167.99972576773152,-30.0,3.5,[-30.0, 3.5],0.05471702997555671,False,True,16.04374057075747,32,59.14794013245511,918.481,in_progress,0.0
240,94.0,5.00853538959715,6.19401496614449,173.75404650386136,28.594469449613392,2.95096651658802,[28.594469449613392, 2.95096651658802],0.3114444812921914,False,True,16.33300652252377,32,59.14794013245511,918.55,in_progress,0.0
240,95.0,4.860948663351564,6.182247603228135,179.63790235221657,-2.4706829702074593,3.5,[-2.4706829702074593, 3.5],0.4371910104862817,False,True,16.57688406670981,33,59.14794013245511,918.609,in_progress,0.0
240,96.0,4.709108166965781,6.155397463889585,-174.6679859815459,-7.593818093388656,1.1088750883830465,[-7.593818093388656, 1.1088750883830465],0.11535327995522082,False,True,16.893020075101255,33,59.14794013245511,918.682,in_progress,0.0
240,97.0,4.578536290807329,6.117065985249287,-167.39762606338667,13.243248264430854,1.0,[13.243248264430854, 1.0],0.43902363911692344,False,True,17.10753777572494,34,59.14794013245511,918.748,in_progress,0.0
240,98.0,4.4509398009823125,6.067677872768466,-159.91359679191802,-30.0,1.0,[-30.0, 1.0],0.5163162226994,False,True,17.32670078727455,34,59.14794013245511,918.77,in_progress,0.0
240,99.0,4.341086129977808,6.010009370829536,-152.1605008028756,-30.0,1.0,[-30.0, 1.0],0.6502373273973018,False,True,17.50927547341905,34,59.14794013245511,918.883,in_progress,0.0
240,100.0,4.256020969083626,5.954226277459837,-145.89992650581652,-6.540354700792957,1.9167703536772638,[-6.540354700792957, 1.9167703536772638],0.7929237538510059,False,True,17.66646466248049,35,59.14794013245511,918.947,in_progress,0.0
240,101.0,4.16566213367983,5.885854276001555,-140.42836569439407,11.77795118102906,1.0,[11.77795118102906, 1.0],0.5701250024523901,False,True,17.78908164567885,35,59.14794013245511,919.017,in_progress,0.0
240,102.0,4.09980658868662,5.821163370415616,-135.21346159965455,30.0,1.0,[30.0, 1.0],0.1003366485505062,False,True,17.93005796029253,35,59.14794013245511,919.079,in_progress,0.0
240,103.0,4.045169846850701,5.750721290236159,-129.22559997655682,30.0,1.0,[30.0, 1.0],0.019864581864834634,False,True,18.073661641884588,36,59.14794013245511,919.149,in_progress,0.0
240,104.0,4.000735343827556,5.667068382794614,-122.26008720339296,16.006925392326977,1.0,[16.006925392326977, 1.0],0.06708255058794026,False,True,18.23230334488044,36,59.14794013245511,919.204,in_progress,0.0
240,105.0,3.974649452883959,5.598599489876678,-116.93361132325677,30.0,1.0,[30.0, 1.0],0.020790982842216164,False,True,18.341868547272476,36,59.14794013245511,919.283,in_progress,0.0
240,106.0,3.9590539144178245,5.525750015031854,-111.6280745396004,30.0,2.09855315667245,[30.0, 2.09855315667245],0.03606737738794881,False,True,18.46713842062351,36,59.14794013245511,919.346,in_progress,0.0
240,107.0,3.9492022918138505,5.437550615671748,-106.43862105108565,-2.4897301085994314,3.5,[-2.4897301085994314, 3.5],0.39665061572621235,False,True,18.614069511765603,37,59.14794013245511,919.417,in_progress,0.0
240,108.0,3.944052965018844,5.347356234268,-101.86935641386104,6.889954149709773,1.1081256868453748,[6.889954149709773, 1.1081256868453748],0.5156719922374966,False,True,18.761741988741925,37,59.14794013245511,919.484,in_progress,0.0
240,109.0,3.9486724697023305,5.252850407595084,-96.43426419157814,-15.677292452167627,1.4137837703700726,[-15.677292452167627, 1.4137837703700726],0.5147910346056278,False,True,18.907329582459962,37,59.14794013245511,919.528,in_progress,0.0
240,110.0,3.955895579348646,5.162621218285103,-92.75101097520835,14.68600188716264,1.6561142113745366,[14.68600188716264, 1.6561142113745366],0.02060113783369453,False,True,19.049436768805585,37,59.14794013245511,919.619,in_progress,0.0
240,111.0,3.9673911268591877,5.059338360573324,-89.23527876992387,-30.0,2.7382027595241887,[-30.0, 2.7382027595241887],0.6779248305497556,False,True,19.21048866905237,38,59.14794013245511,919.688,in_progress,0.0
240,112.0,3.985341292356821,4.940690217376337,-85.93131412819199,7.463313344556603,1.0,[7.463313344556603, 1.0],0.05116481703837861,False,True,19.392552097887812,38,59.14794013245511,919.751,in_progress,0.0
240,113.0,4.00161579781527,4.839693693498566,-84.08901685685709,8.143720553101986,1.1402560076690067,[8.143720553101986, 1.1402560076690067],0.7782107920262945,False,True,19.548463805303417,38,59.14794013245511,919.816,in_progress,0.0
240,114.0,4.019780401839746,4.739362527395897,-82.49449881122935,-30.0,3.5,[-30.0, 3.5],0.18337860568649955,False,True,19.702389553886125,39,59.14794013245511,919.877,in_progress,0.0
240,115.0,4.037569818873189,4.6275969919672395,-81.85938425384772,-30.0,1.8869858645354982,[-30.0, 1.8869858645354982],0.10265271136766174,False,True,19.877019801462364,39,59.14794013245511,919.952,in_progress,0.0
240,116.0,4.0468615818577085,4.5184276610950365,-83.20333983797391,-30.0,1.0,[-30.0, 1.0],0.35711376756565183,False,True,20.05023653252428,39,59.14794013245511,920.015,in_progress,0.0
240,117.0,4.047805356594387,4.414267013220113,-85.7076842933953,-30.0,1.696833329805815,[-30.0, 1.696833329805815],0.3852679006296314,False,True,20.219172890549824,40,59.14794013245511,920.083,in_progress,0.0
240,118.0,4.038699429989831,4.301626158038925,-89.45315286137067,6.165321532414019,1.07339894341296,[6.165321532414019, 1.07339894341296],0.4617377656559185,False,True,20.40928920165156,40,59.14794013245511,920.144,in_progress,0.0
240,119.0,4.022644659911782,4.197938428298538,-93.11419337907313,-30.0,1.0,[-30.0, 1.0],0.05463228043932052,False,True,20.585495422345605,40,59.14794013245511,920.215,in_progress,0.0
240,120.0,4.003270001790272,4.109983444559781,-96.31633880035832,10.365283136074183,1.0,[10.365283136074183, 1.0],0.4427199946379432,False,True,20.737554373785187,41,59.14794013245511,920.264,in_progress,0.0
240,121.0,3.9797723918146395,4.02835808671361,-99.48598074920464,5.055896713961175,2.5952053676003985,[5.055896713961175, 2.5952053676003985],0.017819747495200666,False,True,20.88531253114089,41,59.14794013245511,920.344,in_progress,0.0
240,122.0,3.9495745976203964,3.939291278327453,-102.78998011614327,-26.179801885783846,1.1666839277088306,[-26.179801885783846, 1.1666839277088306],0.5670993951103318,False,True,21.043937258019874,41,59.14794013245511,920.416,in_progress,0.0
240,123.0,3.908458660109124,3.8518511174626635,-107.49251724075991,-19.494701165835302,2.3938733696110095,[-19.494701165835302, 2.3938733696110095],0.07865961200927458,False,True,21.204611160777027,42,59.14794013245511,920.478,in_progress,0.0
240,124.0,3.8441099055283092,3.7406466982415596,-113.18106735409123,-30.0,1.0,[-30.0, 1.0],0.02864035198798414,False,True,21.350838560516504,42,59.14794013245511,920.54,in_progress,0.0
240,125.0,3.8009193204876404,3.6777858647428507,-116.51617286836672,-30.0,3.2108960320827364,[-30.0, 3.2108960320827364],0.4940294535732813,False,True,21.44288714197378,42,59.14794013245511,920.591,in_progress,0.0
240,126.0,3.727201675542476,3.5855509710205276,-121.91879271424985,-7.116696844119389,2.906907482536592,[-7.116696844119389, 2.906907482536592],0.6584723545460729,False,True,21.642255807625503,43,59.14794013245511,920.684,in_progress,0.0
240,127.0,3.634023447863366,3.501691161356188,-129.86857986706306,-30.0,3.5,[-30.0, 3.5],0.5477715318492264,False,True,21.849341055903835,43,59.14794013245511,920.745,in_progress,0.0
240,128.0,3.526901102347932,3.426722888767954,-138.27746096593296,-30.0,1.422874313206188,[-30.0, 1.422874313206188],0.008731704549834199,False,True,22.02647781944402,43,59.14794013245511,920.814,in_progress,0.0
240,129.0,3.391318627831099,3.355389353493663,-149.82300586087607,-23.593285048717732,1.0,[-23.593285048717732, 1.0],0.1498444439643748,False,True,22.275903486593897,44,59.14794013245511,920.879,in_progress,0.0
240,130.0,3.3036657761021844,3.318138478888896,-156.77957453991377,-30.0,1.0,[-30.0, 1.0],0.0005062761557916851,False,True,22.411805159317794,44,59.14794013245511,920.939,in_progress,0.0
240,131.0,3.209302715923823,3.282799994823757,-163.12817815001517,-30.0,2.9683452538627573,[-30.0, 2.9683452538627573],0.002071572999490634,False,True,22.57993246033056,44,59.14794013245511,921.011,in_progress,0.0
240,132.0,3.116387723250906,3.2558093362061995,-166.40880205708618,-25.326673577257694,2.0607717045606595,[-25.326673577257694, 2.0607717045606595],0.6414630175698255,False,True,22.73891890105489,45,59.14794013245511,921.079,in_progress,0.0
240,133.0,3.005165831518222,3.2451914711290226,-171.40069929060334,-7.44631313367552,3.5,[-7.44631313367552, 3.5],0.5028775026547119,False,True,22.93174243863538,45,59.14794013245511,921.147,in_progress,0.0
