episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
43,3.0,5.595462758387165,6.318035403441476,163.0132375400059,-30.0,1.0,1,6.4008,False,True,0.24823031594969902,30,59.14794013245511,157.218,in_progress,0.0
43,4.0,5.578177649394333,6.324186515537723,162.83304198575738,15.0,1.3,7,8.038461538461538,False,True,0.2792552838079637,30,59.14794013245511,157.281,in_progress,0.0
43,5.0,5.545384167114466,6.3359945146080525,162.4314653644848,-30.0,0.4,0,6.402,False,True,0.33716128435730686,30,59.14794013245511,157.31,in_progress,0.0
43,6.0,5.508294809099339,6.352433916521006,161.47325247142464,15.0,1.3,7,8.038461538461538,False,True,0.4034791887697037,30,59.14794013245511,157.417,in_progress,0.0
43,7.0,5.46731317842513,6.371107696711821,160.38433731050168,-15.0,1.5,3,8.000666666666667,False,True,0.47689310600149415,30,59.14794013245511,157.488,in_progress,0.0
43,8.0,5.414899316650701,6.394587099755818,159.30762121025055,0.0,3.8,5,8.000263157894738,False,True,0.5706784357045663,31,59.14794013245511,157.548,in_progress,0.0
43,9.0,5.339596657263916,6.429783877363343,157.6311984867267,30.0,0.4,8,6.56,False,True,0.7058114342430533,31,59.14794013245511,157.62,in_progress,0.0
43,10.0,5.281531351069434,6.454984869706019,156.37153809536233,0.0,3.8,5,8.000263157894738,False,True,0.7813370210102144,31,59.14794013245511,157.686,in_progress,0.0
43,11.0,5.215937501229884,6.4811933335705065,157.05047272973954,30.0,1.0,9,5.6008000000000004,False,True,0.8905708718047328,31,59.14794013245511,157.747,in_progress,0.0
43,12.0,5.144955719361702,6.501943349193315,158.6885604365804,15.0,0.5,6,7.002,False,True,1.0092397458297542,31,59.14794013245511,157.822,in_progress,0.0
43,13.0,5.078894540448635,6.517635940878713,160.8115748325489,30.0,1.0,9,5.6008000000000004,False,True,1.1199021431680305,32,59.14794013245511,157.884,in_progress,0.0
43,14.0,5.0191658979904545,6.527783362767929,163.08144313398918,-30.0,0.4,0,5.602,False,True,1.2202021198379347,32,59.14794013245511,157.954,in_progress,0.0
43,15.0,4.957277873966502,6.536988645132005,165.08347647923927,0.0,0.7,4,7.001428571428572,False,True,1.2694466170291991,32,59.14794013245511,158.004,in_progress,0.0
43,16.0,4.9053874757934635,6.544746148014792,166.45566388927108,15.0,0.5,6,7.002,False,True,1.3201610866226705,32,59.14794013245511,158.08,in_progress,0.0
43,17.0,4.855587687854341,6.547545114989994,168.58164900394166,-15.0,1.5,3,7.000666666666667,False,True,1.3989953148718814,32,59.14794013245511,158.157,in_progress,0.0
43,18.0,4.793114326172863,6.5508626103598955,170.6485479721235,30.0,0.4,8,5.602,False,True,1.4979910561113363,32,59.14794013245511,158.22,in_progress,0.0
43,19.0,4.733143282406375,6.556802631935338,171.43869907963432,30.0,1.0,9,4.4008,False,True,1.5916146339082142,33,59.14794013245511,158.289,in_progress,0.0
43,20.0,4.674215585012103,6.5563651581725795,173.50605679598283,15.0,1.3,7,5.50076923076923,False,True,1.6868131198829102,33,59.14794013245511,158.359,in_progress,0.0
43,21.0,4.60639790374825,6.549612329632404,176.72176498268206,-30.0,0.4,0,4.402,False,True,1.77623760005986,33,59.14794013245511,158.415,in_progress,0.0
43,22.0,4.539524109893532,6.543387366723752,179.11268154921555,15.0,0.5,6,5.502,False,True,1.77623760005986,33,59.14794013245511,158.475,in_progress,0.0
43,23.0,4.475891800373998,6.536851810561443,-179.1749195436481,0.0,3.8,5,5.500263157894737,False,True,1.812598382809616,33,59.14794013245511,158.556,in_progress,0.0
43,24.0,4.422582904386067,6.530211162270684,-177.78373557414503,0.0,0.7,4,5.501428571428572,False,True,1.890897559422608,33,59.14794013245511,158.616,in_progress,0.0
43,25.0,4.359299185319866,6.522332235340659,-176.75398173933542,-15.0,1.5,3,5.500666666666667,False,True,1.9838431749395342,33,59.14794013245511,158.692,in_progress,0.0
43,26.0,4.3017854019257955,6.5152822102476895,-175.87753585625734,-15.0,1.5,3,5.500666666666667,False,True,2.0682005210144627,34,59.14794013245511,158.762,in_progress,0.0
43,27.0,4.228433617629771,6.510850220207365,-176.14464500946318,0.0,0.7,4,5.501428571428572,False,True,2.1710901365608075,34,59.14794013245511,158.828,in_progress,0.0
43,28.0,4.158146555898988,6.506881934514554,-176.39014333864782,30.0,0.4,8,4.402,False,False,2.2693939199399242,34,59.14794013245511,158.884,in_progress,0.0
43,29.0,4.097698976532625,6.497478525714185,-175.05939485765114,15.0,1.3,7,1.800769230769231,False,False,2.2822251676399756,34,59.14794013245511,158.946,in_progress,0.0
43,30.0,4.017760520627578,6.481507810555019,-173.1251235379288,0.0,1.9,10,1.8005263157894738,False,False,2.2822251676399756,34,59.14794013245511,159.014,in_progress,0.0
43,31.0,3.9603717537206466,6.470526288672388,-172.2441380445458,-15.0,0.5,2,1.802,False,False,2.2822251676399756,34,59.14794013245511,159.089,in_progress,0.0
43,32.0,3.888162551090344,6.45857864769043,-171.81469963089583,30.0,0.4,8,1.4420000000000002,False,False,2.2867225413835928,34,59.14794013245511,159.154,in_progress,0.0
43,33.0,3.8225359413524824,6.448845121393978,-171.74662763840777,-30.0,1.0,1,1.4408,False,False,2.360668153091075,34,59.14794013245511,159.218,in_progress,0.0
43,34.0,3.76198036452568,6.439574165408923,-171.69621993815625,-15.0,1.5,3,0.001,True,False,2.4293113723437454,34,59.14794013245511,159.288,off_track,0.0
44,1.0,3.8725525076347895,4.453123574964421,-105.8623329428909,-30.0,1.0,1,0.0,False,True,0.23711045731421576,40,59.14794013245511,159.392,prepare,0.0
44,2.0,3.872558084226798,4.453377709770099,-105.88961742988089,0.0,0.7,4,8.7,False,True,0.23669463329828166,40,59.14794013245511,159.488,in_progress,0.0
44,3.0,3.8695564510468534,4.448496412882368,-106.32434302359964,15.0,1.3,7,8.038461538461538,False,True,0.24602139776493948,40,59.14794013245511,159.552,in_progress,0.0
44,4.0,3.864098316130398,4.429611609675468,-106.31965709316768,0.0,0.7,4,8.7,False,True,0.2792560085883883,40,59.14794013245511,159.627,in_progress,0.0
44,5.0,3.85484979884002,4.391099629649959,-105.93834751110363,-30.0,0.4,0,6.402,False,True,0.3461602532598057,40,59.14794013245511,159.681,in_progress,0.0
44,6.0,3.8443637093193517,4.358785488278428,-106.23167099438388,0.0,3.8,5,8.000263157894738,False,True,0.40354062804777435,40,59.14794013245511,159.755,in_progress,0.0
44,7.0,3.833460966378239,4.322927979183149,-106.35538763826985,0.0,0.7,4,8.35,False,True,0.46688321068682204,40,59.14794013245511,159.818,in_progress,0.0
44,8.0,3.8166962530400155,4.275969557540984,-106.73305108398017,30.0,0.4,8,6.5,False,True,0.5509540758968923,40,59.14794013245511,159.883,in_progress,0.0
44,9.0,3.8036684435463597,4.229450291956379,-106.5173766691635,0.0,0.7,4,8.35,False,True,0.6326284681487493,41,59.14794013245511,159.941,in_progress,0.0
44,10.0,3.7923638130949464,4.182754730222726,-106.0100376366552,15.0,0.5,6,8.1,False,True,0.7138151402049098,41,59.14794013245511,160.021,in_progress,0.0
44,11.0,3.785469299756074,4.138740002149599,-104.69440242166458,-30.0,0.4,0,6.5,False,True,0.7886491690890313,41,59.14794013245511,160.083,in_progress,0.0
44,12.0,3.776398163729746,4.0940779367874365,-104.11634855210161,-15.0,1.5,3,8.033333333333333,False,True,0.8655799645105516,41,59.14794013245511,160.156,in_progress,0.0
44,13.0,3.7621462437511335,4.0463721756776945,-104.64505551539584,-30.0,0.4,0,6.5,False,True,0.9497130970082174,41,59.14794013245511,160.216,in_progress,0.0
44,14.0,3.740639240552457,3.9920846342755882,-106.3649503623548,0.0,0.7,4,8.071428571428571,False,True,1.0477344976693503,41,59.14794013245511,160.289,in_progress,0.0
44,15.0,3.724230696975129,3.951704280612134,-107.37108024461298,30.0,1.0,9,6.4008,False,True,1.1208224219658698,42,59.14794013245511,160.336,in_progress,0.0
44,16.0,3.706006912806082,3.891873433502726,-107.27530950110632,-15.0,1.5,3,8.033333333333333,False,True,1.2264899015725668,42,59.14794013245511,160.421,in_progress,0.0
44,17.0,3.6914064223710525,3.843554364461506,-107.23280703563512,-30.0,1.0,1,6.800000000000001,False,True,1.3117759585925732,42,59.14794013245511,160.484,in_progress,0.0
44,18.0,3.668120993886992,3.786292722274472,-108.46070095445197,-30.0,0.4,0,6.4959999999999996,False,True,1.425058216145636,42,59.14794013245511,160.533,in_progress,0.0
44,19.0,3.635050703111009,3.7234070531690655,-110.99243627829668,0.0,1.9,10,8.000526315789473,False,True,1.5440172328896025,42,59.14794013245511,160.632,in_progress,0.0
44,20.0,3.601353535928507,3.669330026618966,-113.82328231882093,30.0,0.4,8,6.402,False,True,1.6515050577057377,43,59.14794013245511,160.692,in_progress,0.0
44,21.0,3.569958784884367,3.6157303084564574,-115.77070779080276,30.0,0.4,8,6.402,False,True,1.7560648127898508,43,59.14794013245511,160.758,in_progress,0.0
44,22.0,3.5502024972964885,3.5698505890515912,-115.25066564090228,-30.0,0.4,0,6.56,False,True,1.838539172296949,43,59.14794013245511,160.813,in_progress,0.0
44,23.0,3.531798998122188,3.5260912815993892,-114.69558352307997,15.0,0.5,6,8.002,False,True,1.9050503393651774,43,59.14794013245511,160.887,in_progress,0.0
44,24.0,3.5145889512856026,3.4899491247743017,-114.82006159695645,-30.0,0.4,0,6.56,False,True,1.968171341348543,43,59.14794013245511,160.954,in_progress,0.0
44,25.0,3.4938048307532297,3.453647620328912,-115.66632853083357,-15.0,1.5,3,8.000666666666667,False,True,2.035868516157552,43,59.14794013245511,161.02,in_progress,0.0
44,26.0,3.4727765955852266,3.424881760877465,-117.27608588908285,-15.0,1.5,3,8.000666666666667,False,True,2.095113447629435,43,59.14794013245511,161.083,in_progress,0.0
44,27.0,3.438579546659776,3.379737647116291,-119.5723602464945,-15.0,1.5,3,8.000666666666667,False,True,2.1895598399729597,44,59.14794013245511,161.149,in_progress,0.0
44,28.0,3.3939805547537376,3.326329991685608,-122.47451977780165,15.0,0.5,6,8.002,False,True,2.3063836087942713,44,59.14794013245511,161.22,in_progress,0.0
44,29.0,3.3553172274223897,3.281671407031426,-124.53977903546009,-15.0,0.5,2,8.002,False,True,2.3669046498719593,44,59.14794013245511,161.28,in_progress,0.0
44,30.0,3.3177065581048617,3.2381259085704177,-125.96371031076326,0.0,3.8,5,7.000263157894737,False,True,2.458461738595652,44,59.14794013245511,161.35,in_progress,0.0
44,31.0,3.282308550920318,3.1938109730147675,-126.41608437610462,30.0,1.0,9,5.6008000000000004,False,True,2.547636440361303,44,59.14794013245511,161.425,in_progress,0.0
44,32.0,3.243247543832897,3.1389249898471983,-126.22528543685141,15.0,0.5,6,7.002,False,True,2.6510698518535767,45,59.14794013245511,161.483,in_progress,0.0
44,33.0,3.208781564077908,3.088095224992133,-125.69365749839109,15.0,1.3,7,7.00076923076923,False,True,2.7443532814573763,45,59.14794013245511,161.552,in_progress,0.0
44,34.0,3.173637675580607,3.032548789932456,-124.82933216815277,-15.0,1.5,3,7.000666666666667,False,True,2.8425956861142883,45,59.14794013245511,161.619,in_progress,0.0
44,35.0,3.132475724583611,2.9647552112427698,-123.78685797362705,-15.0,0.5,2,5.502,False,True,2.8742083313667095,45,59.14794013245511,161.689,in_progress,0.0
44,36.0,3.092600277184106,2.904927164869445,-123.6616013578205,15.0,1.3,7,5.50076923076923,False,True,2.9093393391669773,45,59.14794013245511,161.757,in_progress,0.0
44,37.0,3.050529194486388,2.840991068694003,-123.59157285146975,-15.0,0.5,2,5.502,False,True,3.0017828002918994,45,59.14794013245511,161.824,in_progress,0.0
44,38.0,3.0122381379984504,2.7779549399183536,-122.8311526270882,15.0,0.5,6,5.502,False,True,3.0876581352298924,45,59.14794013245511,161.88,in_progress,0.0
44,39.0,2.9772180016042182,2.7191219675515184,-122.23168148306337,-15.0,1.5,3,5.500666666666667,False,True,3.1666216084088763,46,59.14794013245511,161.954,in_progress,0.0
44,40.0,2.9409243627324164,2.6597435709097925,-122.08537618479376,-30.0,1.0,1,4.4008,False,False,3.24788479014983,46,59.14794013245511,162.015,in_progress,0.0
44,41.0,2.8980788105275117,2.603936400981569,-123.58865875957392,0.0,0.7,4,1.8014285714285714,False,False,3.3386919251670504,46,59.14794013245511,162.081,in_progress,0.0
44,42.0,2.8542598209781787,2.549548963530579,-125.08507251180785,0.0,0.7,4,1.8014285714285714,False,False,3.3806939427215106,46,59.14794013245511,162.159,in_progress,0.0
44,43.0,2.8128000891676566,2.501856756146036,-126.55009563829312,15.0,1.3,7,1.800769230769231,False,False,3.3806939427215106,46,59.14794013245511,162.223,in_progress,0.0
44,44.0,2.7795312566208086,2.463039470440429,-127.4380838960117,-15.0,0.5,2,1.802,False,False,3.3806939427215106,46,59.14794013245511,162.283,in_progress,0.0
44,45.0,2.741737623668162,2.4182501379513366,-128.03149705581856,-30.0,1.0,1,1.4408,False,False,3.3806939427215106,46,59.14794013245511,162.355,in_progress,0.0
44,46.0,2.6939060497900784,2.370561688827539,-129.94892680855122,-30.0,0.4,0,0.001,True,False,3.3806939427215106,46,59.14794013245511,162.423,off_track,0.0
45,1.0,1.7971800369055797,3.6203882199832824,133.53343832745475,0.0,3.8,5,0.0,False,True,0.23699504323652643,50,59.14794013245511,162.554,prepare,0.0
45,2.0,1.7971507636534245,3.620114929868291,133.60964968756065,30.0,1.0,9,6.4959999999999996,False,True,0.2366946332982789,50,59.14794013245511,162.623,in_progress,0.0
45,3.0,1.794864341866264,3.6236810224917018,133.38244022705473,-30.0,0.4,0,6.5,False,True,0.24372630623994418,50,59.14794013245511,162.69,in_progress,0.0
45,4.0,1.7845203704532322,3.6388967793656013,132.6309443954296,-30.0,1.0,1,6.4008,False,True,0.2744149859943257,50,59.14794013245511,162.756,in_progress,0.0
45,5.0,1.7683213018108184,3.663134485015426,131.51046130999572,30.0,0.4,8,6.402,False,True,0.32297562714544426,50,59.14794013245511,162.772,in_progress,0.0
45,6.0,1.7508716011334668,3.690309212297283,130.3066171488715,-15.0,1.5,3,8.000666666666667,False,True,0.37659000318363,50,59.14794013245511,162.884,in_progress,0.0
45,7.0,1.7263317598043608,3.7302832533492905,128.619381253202,0.0,3.8,5,8.000263157894738,False,True,0.4604071072445759,50,59.14794013245511,162.954,in_progress,0.0
45,8.0,1.7003090177068851,3.7747489868903936,126.7942785377789,15.0,1.3,7,8.038461538461538,False,True,0.5473162188428637,50,59.14794013245511,163.022,in_progress,0.0
45,9.0,1.6578023686488041,3.8358899933455968,125.84072247173037,15.0,1.3,7,8.000769230769231,False,True,0.6732048436969174,51,59.14794013245511,163.087,in_progress,0.0
45,10.0,1.6239101903107318,3.88212640043918,125.9063685281138,15.0,0.5,6,8.12,False,True,0.7700648867588922,51,59.14794013245511,163.156,in_progress,0.0
45,11.0,1.5811557106480707,3.9327206632447385,127.03466788125013,15.0,1.3,7,8.000769230769231,False,True,0.881437491403636,51,59.14794013245511,163.221,in_progress,0.0
45,12.0,1.5338920695431455,3.9804714325333856,129.05124059971507,-15.0,1.5,3,8.000666666666667,False,True,0.9856444672831477,51,59.14794013245511,163.288,in_progress,0.0
45,13.0,1.4839756663878314,4.032296183105108,130.31416428453105,-15.0,1.5,3,8.000666666666667,False,True,1.1035214557189699,51,59.14794013245511,163.357,in_progress,0.0
45,14.0,1.4284158861374652,4.095218270585587,130.631268684039,30.0,0.4,8,6.4959999999999996,False,True,1.2393872756203905,52,59.14794013245511,163.419,in_progress,0.0
45,15.0,1.369733363628198,4.157228906927574,131.4962731955332,-30.0,1.0,1,6.4008,False,True,1.3789306828012549,52,59.14794013245511,163.481,in_progress,0.0
45,16.0,1.3142509310106527,4.212922000500109,132.47936732124356,0.0,3.8,5,7.000263157894737,False,True,1.4482740310938436,52,59.14794013245511,163.557,in_progress,0.0
45,17.0,1.2634936693670689,4.2667471113913855,132.69117513047357,-15.0,1.5,3,7.000666666666667,False,True,1.5522207869358484,52,59.14794013245511,163.621,in_progress,0.0
45,18.0,1.2017052389777592,4.3378484560718205,132.02942981142616,30.0,1.0,9,5.6008000000000004,False,True,1.6808616814890875,53,59.14794013245511,163.692,in_progress,0.0
45,19.0,1.1440918180729562,4.401656027240707,132.03686900720086,-15.0,1.5,3,7.000666666666667,False,True,1.7998717667154052,53,59.14794013245511,163.756,in_progress,0.0
45,20.0,1.0761162827951432,4.47853340598995,131.73528224456416,15.0,1.3,7,5.50076923076923,False,True,1.9287380514124874,53,59.14794013245511,163.817,in_progress,0.0
45,21.0,1.0175434402074643,4.542463396937854,132.01279445785818,30.0,0.4,8,4.402,False,True,1.9287380514124874,53,59.14794013245511,163.876,in_progress,0.0
45,22.0,0.9531106312847948,4.598661504588246,134.23442103978908,30.0,0.4,8,4.402,False,True,1.929521932471845,53,59.14794013245511,163.955,in_progress,0.0
45,23.0,0.8970573874304414,4.638971377929033,136.98863854630835,-30.0,1.0,1,4.4008,False,True,2.0142589483619244,53,59.14794013245511,163.977,in_progress,0.0
45,24.0,0.8420046320279679,4.677435184263479,139.087135943708,15.0,0.5,6,1.802,False,False,2.097739763174472,53,59.14794013245511,164.087,in_progress,0.0
45,25.0,0.790330948651327,4.71160641585303,140.9181068857242,15.0,0.5,6,1.802,False,False,2.1765360286395588,53,59.14794013245511,164.153,in_progress,0.0
45,26.0,0.747920793094872,4.735631098381558,142.80456600095732,15.0,1.3,7,1.800769230769231,False,False,2.2421210844579873,54,59.14794013245511,164.224,in_progress,0.0
45,27.0,0.6936695683924218,4.762711740388788,145.36477085029597,-15.0,0.5,2,1.802,False,False,2.326848397630077,54,59.14794013245511,164.291,in_progress,0.0
45,28.0,0.6372745890360367,4.79237620705266,147.07736178119097,0.0,0.7,4,1.8014285714285714,False,False,2.414579414035989,54,59.14794013245511,164.352,in_progress,0.0
45,29.0,0.5907759449561303,4.81554975221278,148.4560412239066,-15.0,0.5,2,1.802,False,False,2.434524223664858,54,59.14794013245511,164.376,in_progress,0.0
45,30.0,0.5429223821237079,4.839885063415338,149.4732935650339,0.0,0.7,4,0.001,True,False,2.434524223664858,54,59.14794013245511,164.487,off_track,0.0
46,1.0,-0.7521275078329771,3.4715761462101264,-156.93345107871258,-30.0,0.4,0,0.0,False,True,0.2373244175223499,60,59.14794013245511,164.62,prepare,0.0
46,2.0,-0.7518062545022117,3.47177258472644,-156.96417617297465,0.0,0.7,4,8.001428571428571,False,True,0.2366946332982789,60,59.14794013245511,164.689,in_progress,0.0
46,3.0,-0.7602651282399554,3.46898401913609,-157.18708000692632,15.0,0.5,6,8.1,False,True,0.2517003128957196,60,59.14794013245511,164.753,in_progress,0.0
46,4.0,-0.7859689998958325,3.4552256512110495,-156.56298627610286,15.0,1.3,7,8.65,False,True,0.3007941519609536,60,59.14794013245511,164.798,in_progress,0.0
46,5.0,-0.8168673457334993,3.4370028327386133,-155.51330154391613,15.0,1.3,7,8.65,False,True,0.36092343478570377,60,59.14794013245511,164.888,in_progress,0.0
46,6.0,-0.8440225080700967,3.4186425255321726,-154.17552298722606,-15.0,1.5,3,8.000666666666667,False,True,0.41531979912976524,60,59.14794013245511,164.951,in_progress,0.0
46,7.0,-0.8992530551756827,3.386415411725635,-153.10119135029123,15.0,0.5,6,8.12,False,True,0.5280366156889593,60,59.14794013245511,165.028,in_progress,0.0
46,8.0,-0.9566804223182859,3.3490673151027424,-151.4563819111668,30.0,0.4,8,6.4959999999999996,False,True,0.6304752654410994,60,59.14794013245511,165.051,in_progress,0.0
46,9.0,-1.0037629146370675,3.314626794896463,-149.7391844854554,30.0,0.4,8,6.4959999999999996,False,True,0.7201015858969817,61,59.14794013245511,165.139,in_progress,0.0
46,10.0,-1.0327379505300733,3.28648422893683,-147.44146544986862,0.0,3.8,5,8.000263157894738,False,True,0.7855169164939946,61,59.14794013245511,165.222,in_progress,0.0
46,11.0,-1.0708223719462306,3.250546149425416,-145.15258188407125,30.0,1.0,9,6.4008,False,True,0.8699444390429634,61,59.14794013245511,165.296,in_progress,0.0
46,12.0,-1.1103338038315786,3.20977156277316,-142.78379626610712,0.0,3.8,5,7.000263157894737,False,True,0.94001400070578,61,59.14794013245511,165.353,in_progress,0.0
46,13.0,-1.1468052671551177,3.166989867644014,-139.886118582577,-30.0,1.0,1,5.696000000000001,False,True,1.030296290908228,61,59.14794013245511,165.423,in_progress,0.0
46,14.0,-1.1939779971085132,3.113373817342408,-137.35505797137486,15.0,0.5,6,7.12,False,True,1.1443793923661016,61,59.14794013245511,165.491,in_progress,0.0
46,15.0,-1.2421385425959672,3.0561864332269777,-135.30950183466143,-15.0,0.5,2,7.12,False,True,1.2646835002221746,62,59.14794013245511,165.559,in_progress,0.0
46,16.0,-1.2718315589437001,3.0202956589465466,-134.16934830339514,30.0,1.0,9,5.6008000000000004,False,True,1.339845678063345,62,59.14794013245511,165.622,in_progress,0.0
46,17.0,-1.3061145752571275,2.979773007620254,-133.32113366781292,-15.0,1.5,3,7.000666666666667,False,True,1.592973243945478,62,59.14794013245511,165.68,in_progress,0.0
46,18.0,-1.3485988670859923,2.9249898775763006,-131.86353708707404,-15.0,1.5,3,7.000666666666667,False,True,1.707096506982747,63,59.14794013245511,165.756,in_progress,0.0
46,19.0,-1.3973824923411973,2.8668665061815077,-131.40305615148915,-30.0,1.0,1,5.640000000000001,False,True,1.8330491093697499,63,59.14794013245511,165.824,in_progress,0.0
46,20.0,-1.4518331301233263,2.8122179443125432,-132.45440807223554,-30.0,1.0,1,5.6008000000000004,False,True,2.080171165800393,63,59.14794013245511,165.886,in_progress,0.0
46,21.0,-1.5069388627490006,2.7627195722718234,-134.0754092745724,30.0,1.0,9,6.4008,False,True,2.184652523336589,64,59.14794013245511,165.943,in_progress,0.0
46,22.0,-1.5587591908780194,2.72047477061931,-135.84125780170274,-15.0,0.5,2,8.002,False,True,2.281832728538852,64,59.14794013245511,166.029,in_progress,0.0
46,23.0,-1.6148890901340405,2.6773502463180607,-137.70633249693967,-15.0,1.5,3,8.000666666666667,False,True,2.3864386549990515,64,59.14794013245511,166.091,in_progress,0.0
46,24.0,-1.6655335668699618,2.6419325893478316,-139.5403005704232,-15.0,1.5,3,8.000666666666667,False,True,2.466088273543882,64,59.14794013245511,166.152,in_progress,0.0
46,25.0,-1.7286702665223164,2.6023171271814847,-141.98322888150804,-30.0,1.0,1,6.4008,False,True,2.5629111687640984,64,59.14794013245511,166.225,in_progress,0.0
46,26.0,-1.8044494746968271,2.56692739369188,-146.10762501791908,-30.0,1.0,1,5.6008000000000004,False,True,2.681872144097891,64,59.14794013245511,166.29,in_progress,0.0
46,27.0,-1.866804867609783,2.543670850926533,-149.59166273648984,15.0,0.5,6,7.002,False,True,2.781086397799654,65,59.14794013245511,166.353,in_progress,0.0
46,28.0,-1.93755979864357,2.5234417340624025,-153.72861040062674,-30.0,0.4,0,5.602,False,True,2.8950586806421095,65,59.14794013245511,166.426,in_progress,0.0
46,29.0,-1.9904516122729219,2.512201671576979,-156.77750631012228,15.0,1.3,7,7.00076923076923,False,True,2.9389875854526126,65,59.14794013245511,166.482,in_progress,0.0
46,30.0,-2.042857708627451,2.5021001351289036,-159.41541260961782,30.0,0.4,8,5.602,False,True,3.0023741979709637,65,59.14794013245511,166.548,in_progress,0.0
46,31.0,-2.099174288511207,2.488318902776174,-160.92296396843344,-30.0,0.4,0,5.602,False,True,3.0863543703919136,65,59.14794013245511,166.617,in_progress,0.0
46,32.0,-2.1451396581135618,2.476213703310002,-161.74349169185945,30.0,1.0,9,4.4008,False,True,3.1544678659774448,65,59.14794013245511,166.69,in_progress,0.0
46,33.0,-2.2024948726934688,2.4608654687370026,-162.56186558637705,-30.0,1.0,1,4.4008,False,True,3.239336951127225,66,59.14794013245511,166.76,in_progress,0.0
46,34.0,-2.2554403644699326,2.449326927325852,-163.68161242219796,0.0,3.8,5,5.500263157894737,False,True,3.3190027559149016,66,59.14794013245511,166.821,in_progress,0.0
46,35.0,-2.3222770796573275,2.4347627330570467,-164.7876747979169,-30.0,1.0,1,4.4008,False,True,3.419571201957816,66,59.14794013245511,166.886,in_progress,0.0
46,36.0,-2.4000512593035435,2.422353285433195,-166.3622852528021,30.0,1.0,9,4.4008,False,True,3.4472566797803026,66,59.14794013245511,166.948,in_progress,0.0
46,37.0,-2.4759919127589636,2.410141589837488,-167.69643281504153,30.0,0.4,8,4.402,False,True,3.4515133011738364,66,59.14794013245511,167.021,in_progress,0.0
46,38.0,-2.5264193165688,2.400596532177383,-167.97332439523564,-15.0,1.5,3,5.500666666666667,False,True,3.5148907075804092,66,59.14794013245511,167.091,in_progress,0.0
46,39.0,-2.5976286434802223,2.387023701100339,-168.3515741295604,30.0,0.4,8,1.4420000000000002,False,False,3.60430177552355,66,59.14794013245511,167.152,in_progress,0.0
46,40.0,-2.6621021848104247,2.37343471980945,-168.3239944426049,30.0,0.4,8,1.4420000000000002,False,False,3.684078880664965,66,59.14794013245511,167.219,in_progress,0.0
46,41.0,-2.7319061021655178,2.351892776918327,-166.68666980954822,-15.0,1.5,3,1.8006666666666666,False,False,3.764271272998437,67,59.14794013245511,167.289,in_progress,0.0
46,42.0,-2.7660421560502417,2.339658729242591,-165.72618647181153,-30.0,0.4,0,1.4420000000000002,False,False,3.8019496786688034,67,59.14794013245511,167.36,in_progress,0.0
46,43.0,-2.817785672297824,2.3259965059667476,-165.6871638557718,-30.0,1.0,1,1.4408,False,False,3.863480807219238,67,59.14794013245511,167.421,in_progress,0.0
46,44.0,-2.865949156215487,2.316891920604029,-166.3832262940413,-15.0,0.5,2,0.001,True,False,3.9240237225749155,67,59.14794013245511,167.486,off_track,0.0
47,1.0,-3.0043330127506347,3.5033292611960407,125.17395352863484,0.0,3.8,5,0.0,False,True,0.23697987677804289,70,59.14794013245511,167.621,prepare,0.0
47,2.0,-3.0042759535305787,3.503163069084208,125.17454688157785,-30.0,1.0,1,6.4008,False,True,0.2366946332982789,70,59.14794013245511,167.693,in_progress,0.0
47,3.0,-3.006497276559893,3.5095496064137057,124.682569492318,-15.0,0.5,2,8.12,False,True,0.24768402226098551,70,59.14794013245511,167.759,in_progress,0.0
47,4.0,-3.0133567836392054,3.523452500092013,124.11116347471551,0.0,1.9,10,8.026315789473685,False,True,0.27357805807303737,70,59.14794013245511,167.819,in_progress,0.0
47,5.0,-3.0289581787517763,3.550742198897151,123.50127035260061,-30.0,0.4,0,6.5,False,True,0.3264862541525748,70,59.14794013245511,167.89,in_progress,0.0
47,6.0,-3.0420835665537265,3.576728389341529,123.05436114886109,-30.0,1.0,1,6.4008,False,True,0.37518155529978614,70,59.14794013245511,167.961,in_progress,0.0
47,7.0,-3.0573149451428323,3.6132013137150785,121.30248434762989,30.0,0.4,8,6.5,False,True,0.44042022580864093,70,59.14794013245511,168.021,in_progress,0.0
47,8.0,-3.070420163462749,3.6471052822405876,119.76431727740597,30.0,1.0,9,7.2,False,True,0.5057469022370809,70,59.14794013245511,168.089,in_progress,0.0
47,9.0,-3.0886101378666457,3.6843756233789304,119.10458775365035,15.0,1.3,7,8.038461538461538,False,True,0.5758076914356425,70,59.14794013245511,168.149,in_progress,0.0
47,10.0,-3.110182561940369,3.7262385318825464,118.74437660979203,15.0,0.5,6,8.25,False,True,0.6554159790108094,70,59.14794013245511,168.221,in_progress,0.0
47,11.0,-3.1344159701698144,3.772146775746098,118.48030721632313,30.0,0.4,8,6.5,False,True,0.7431789438343328,71,59.14794013245511,168.289,in_progress,0.0
47,12.0,-3.1625225873102965,3.8100770106306308,120.07848414709748,0.0,1.9,10,8.000526315789473,False,True,0.8221690695103423,71,59.14794013245511,168.358,in_progress,0.0
47,13.0,-3.1991357320980303,3.8532941440959845,122.3734951641258,30.0,1.0,9,6.800000000000001,False,True,0.9158466484993355,71,59.14794013245511,168.418,in_progress,0.0
